order_id,customer_id,product_id,quantity,unit_price,discount_pct,total_amount,status,order_date,updated_at
4773,60,10,3,36.02,20,86.45,shipped,2026-08-16T11:02:01.208332,2026-08-16T11:02:01.208332
4774,112,6,2,94.28,10,169.7,completed,2026-04-22T10:37:01.208332,2026-04-22T10:37:01.208332
4775,388,86,5,186.11,5,884.02,shipped,2026-04-06T22:34:01.208332,2026-04-06T22:34:01.208332
4776,126,60,2,164.26,15,279.24,completed,2026-05-08T23:35:01.208332,2026-05-08T23:35:01.208332
4777,424,80,3,203.33,15,518.49,completed,2026-07-12T16:05:01.208332,2026-07-12T16:05:01.208332
4778,22,56,4,16.97,0,67.88,cancelled,2026-04-25T14:59:01.208332,2026-04-25T14:59:01.208332
4779,133,80,5,203.33,0,1016.65,cancelled,2026-06-21T06:07:01.208332,2026-06-21T06:07:01.208332
4780,283,44,1,75.9,0,75.9,cancelled,2026-04-01T20:59:01.208332,2026-04-01T20:59:01.208332
4781,55,29,5,63.91,20,255.64,completed,2026-07-28T13:53:01.208332,2026-07-28T13:53:01.208332
4782,23,35,5,196.82,10,885.69,completed,2026-07-28T15:21:01.208332,2026-07-28T15:21:01.208332
4783,361,21,1,172.56,20,138.05,completed,2026-06-20T12:54:01.208332,2026-06-20T12:54:01.208332
4784,91,20,1,40.55,20,32.44,completed,2026-03-27T01:45:01.208332,2026-03-27T01:45:01.208332
4785,191,96,3,67.93,10,183.41,completed,2026-06-24T05:56:01.208332,2026-06-24T05:56:01.208332
4786,365,48,5,179.54,0,897.7,shipped,2026-07-31T22:16:01.208332,2026-07-31T22:16:01.208332
4787,279,54,5,139.17,5,661.06,completed,2026-05-07T16:23:01.208332,2026-05-07T16:23:01.208332
4788,458,2,1,63.38,20,50.7,completed,2026-06-09T16:52:01.208332,2026-06-09T16:52:01.208332
4789,272,42,3,118.02,10,318.65,completed,2026-06-01T09:34:01.208332,2026-06-01T09:34:01.208332
4790,200,40,3,157.04,20,376.9,cancelled,2026-03-19T21:55:01.208332,2026-03-19T21:55:01.208332
4791,1,6,4,94.28,0,377.12,processing,2026-06-07T08:48:01.208332,2026-06-07T08:48:01.208332
4792,469,64,4,190.48,15,647.63,shipped,2026-05-30T01:34:01.208332,2026-05-30T01:34:01.208332
4793,126,41,5,117.02,0,585.1,cancelled,2026-07-14T20:29:01.208332,2026-07-14T20:29:01.208332
4794,492,50,4,24.94,0,99.76,shipped,2026-08-14T18:19:01.208332,2026-08-14T18:19:01.208332
4795,384,40,1,157.04,10,141.34,cancelled,2026-05-13T20:24:01.208332,2026-05-13T20:24:01.208332
4796,67,28,3,206.42,15,526.37,completed,2026-03-28T10:04:01.208332,2026-03-28T10:04:01.208332
4797,313,19,4,106.58,20,341.06,completed,2026-03-21T23:08:01.208332,2026-03-21T23:08:01.208332
4798,39,25,2,116.03,0,232.06,cancelled,2026-04-20T05:43:01.208332,2026-04-20T05:43:01.208332
4799,33,6,3,94.28,0,282.84,completed,2026-06-14T23:04:01.208332,2026-06-14T23:04:01.208332
4800,273,28,1,206.42,0,206.42,shipped,2026-07-06T23:45:01.208332,2026-07-06T23:45:01.208332
4801,481,66,5,189.77,20,759.08,cancelled,2026-07-30T11:56:01.208332,2026-07-30T11:56:01.208332
4802,444,15,1,134.78,5,128.04,processing,2026-07-30T15:33:01.208332,2026-07-30T15:33:01.208332
4803,229,20,4,40.55,10,145.98,processing,2026-06-14T12:55:01.208332,2026-06-14T12:55:01.208332
4804,314,36,5,202.99,15,862.71,completed,2026-05-30T12:11:01.208332,2026-05-30T12:11:01.208332
4805,334,21,5,172.56,15,733.38,completed,2026-03-31T20:31:01.208332,2026-03-31T20:31:01.208332
4806,377,71,1,237.46,0,237.46,shipped,2026-04-04T12:40:01.208332,2026-04-04T12:40:01.208332
4807,217,53,1,81.67,15,69.42,cancelled,2026-06-28T21:06:01.208332,2026-06-28T21:06:01.208332
4808,87,91,1,146.76,0,146.76,completed,2026-02-24T13:53:01.208332,2026-02-24T13:53:01.208332
4809,480,26,2,123.56,10,222.41,completed,2026-04-25T21:15:01.208332,2026-04-25T21:15:01.208332
4810,279,51,2,227.16,20,363.46,completed,2026-03-13T03:22:01.208332,2026-03-13T03:22:01.208332
4811,165,81,1,137.86,0,137.86,completed,2026-07-20T23:37:01.208332,2026-07-20T23:37:01.208332
4812,139,32,5,109.47,0,547.35,cancelled,2026-06-03T16:37:01.208332,2026-06-03T16:37:01.208332
4813,1,46,5,224.33,15,953.4,shipped,2026-03-25T01:27:01.208332,2026-03-25T01:27:01.208332
4814,432,79,2,177.33,15,301.46,processing,2026-07-15T07:02:01.208332,2026-07-15T07:02:01.208332
4815,393,79,1,177.33,0,177.33,shipped,2026-05-16T17:15:01.208332,2026-05-16T17:15:01.208332
4816,274,90,4,221.59,0,886.36,shipped,2026-07-23T08:30:01.208332,2026-07-23T08:30:01.208332
4817,388,56,2,16.97,20,27.15,completed,2026-04-05T22:44:01.208332,2026-04-05T22:44:01.208332
4818,433,72,2,194.06,20,310.5,processing,2026-05-25T21:53:01.208332,2026-05-25T21:53:01.208332
4819,458,50,2,24.94,0,49.88,shipped,2026-07-21T21:13:01.208332,2026-07-21T21:13:01.208332
4820,209,96,1,67.93,10,61.14,cancelled,2026-04-25T19:20:01.208332,2026-04-25T19:20:01.208332
4821,59,81,5,137.86,20,551.44,shipped,2026-07-10T03:21:01.208332,2026-07-10T03:21:01.208332
4822,91,51,4,227.16,0,908.64,shipped,2026-04-09T17:09:01.208332,2026-04-09T17:09:01.208332
4823,283,40,1,157.04,0,157.04,completed,2026-08-19T18:06:01.208332,2026-08-19T18:06:01.208332
4824,98,20,5,40.55,20,162.2,completed,2026-03-24T03:39:01.208332,2026-03-24T03:39:01.208332
4825,461,29,5,63.91,0,319.55,cancelled,2026-03-13T15:33:01.208332,2026-03-13T15:33:01.208332
4826,277,66,2,189.77,0,379.54,completed,2026-08-06T00:31:01.208332,2026-08-06T00:31:01.208332
4827,237,95,5,12.44,15,52.87,completed,2026-07-29T10:53:01.208332,2026-07-29T10:53:01.208332
4828,271,62,3,88.56,15,225.83,cancelled,2026-08-13T08:05:01.208332,2026-08-13T08:05:01.208332
4829,482,90,1,221.59,5,210.51,shipped,2026-08-16T00:38:01.208332,2026-08-16T00:38:01.208332
4830,253,50,1,24.94,15,21.2,shipped,2026-03-03T12:11:01.208332,2026-03-03T12:11:01.208332
4831,387,81,3,137.86,20,330.86,completed,2026-06-09T13:10:01.208332,2026-06-09T13:10:01.208332
4832,4,82,5,131.43,10,591.44,cancelled,2026-03-13T21:14:01.208332,2026-03-13T21:14:01.208332
4833,417,35,2,196.82,20,314.91,processing,2026-03-09T06:18:01.208332,2026-03-09T06:18:01.208332
4834,66,60,5,164.26,5,780.23,shipped,2026-08-16T17:28:01.208332,2026-08-16T17:28:01.208332
4835,60,59,5,152.05,15,646.21,completed,2026-03-15T17:53:01.208332,2026-03-15T17:53:01.208332
4836,497,76,4,172.56,10,621.22,processing,2026-07-28T22:10:01.208332,2026-07-28T22:10:01.208332
4837,330,32,5,109.47,15,465.25,completed,2026-04-19T00:19:01.208332,2026-04-19T00:19:01.208332
4838,339,64,2,190.48,15,323.82,completed,2026-06-26T13:55:01.208332,2026-06-26T13:55:01.208332
4839,367,94,2,91.68,15,155.86,shipped,2026-05-05T17:45:01.208332,2026-05-05T17:45:01.208332
4840,189,90,4,221.59,10,797.72,completed,2026-05-04T14:09:01.208332,2026-05-04T14:09:01.208332
4841,314,46,5,224.33,20,897.32,completed,2026-03-12T17:56:01.208332,2026-03-12T17:56:01.208332
4842,166,58,2,245.37,0,490.74,processing,2026-06-15T20:57:01.208332,2026-06-15T20:57:01.208332
4843,304,73,2,155.74,0,311.48,completed,2026-04-23T23:20:01.208332,2026-04-23T23:20:01.208332
4844,309,35,4,196.82,15,669.19,completed,2026-06-19T11:06:01.208332,2026-06-19T11:06:01.208332
4845,392,57,3,183.8,0,551.4,processing,2026-06-09T01:30:01.208332,2026-06-09T01:30:01.208332
4846,12,57,3,183.8,15,468.69,completed,2026-05-21T02:27:01.208332,2026-05-21T02:27:01.208332
4847,392,80,4,203.33,5,772.65,completed,2026-06-11T01:16:01.208332,2026-06-11T01:16:01.208332
4848,33,98,4,165.02,10,594.07,shipped,2026-06-16T05:39:01.208332,2026-06-16T05:39:01.208332
4849,249,3,5,83.25,0,416.25,processing,2026-06-04T07:32:01.208332,2026-06-04T07:32:01.208332
4850,235,40,4,157.04,0,628.16,completed,2026-06-05T09:19:01.208332,2026-06-05T09:19:01.208332
4851,352,80,5,203.33,0,1016.65,completed,2026-05-08T10:34:01.208332,2026-05-08T10:34:01.208332
4852,39,66,2,189.77,20,303.63,processing,2026-06-14T07:54:01.208332,2026-06-14T07:54:01.208332
4853,434,39,1,247.09,5,234.74,completed,2026-05-18T17:03:01.208332,2026-05-18T17:03:01.208332
4854,148,59,5,152.05,15,646.21,completed,2026-04-27T02:32:01.208332,2026-04-27T02:32:01.208332
4855,205,94,5,91.68,10,412.56,processing,2026-07-20T18:26:01.208332,2026-07-20T18:26:01.208332
4856,55,49,3,107.82,20,258.77,processing,2026-06-09T23:07:01.208332,2026-06-09T23:07:01.208332
4857,15,34,3,167.45,0,502.35,processing,2026-02-25T09:31:01.208332,2026-02-25T09:31:01.208332
4858,86,85,5,179.75,20,719.0,completed,2026-05-06T09:57:01.208332,2026-05-06T09:57:01.208332
4859,168,22,1,146.59,20,117.27,completed,2026-08-04T04:28:01.208332,2026-08-04T04:28:01.208332
4860,84,52,2,101.29,5,192.45,shipped,2026-03-02T17:07:01.208332,2026-03-02T17:07:01.208332
4861,205,38,5,42.0,10,189.0,completed,2026-08-06T18:05:01.208332,2026-08-06T18:05:01.208332
4862,10,70,2,40.29,0,80.58,completed,2026-05-31T22:15:01.208332,2026-05-31T22:15:01.208332
4863,184,67,1,63.81,20,51.05,completed,2026-04-04T21:51:01.208332,2026-04-04T21:51:01.208332
4864,285,70,5,40.29,10,181.31,cancelled,2026-03-30T04:17:01.208332,2026-03-30T04:17:01.208332
4865,412,6,3,94.28,5,268.7,cancelled,2026-04-20T03:27:01.208332,2026-04-20T03:27:01.208332
4866,418,70,5,40.29,0,201.45,processing,2026-06-16T06:10:01.208332,2026-06-16T06:10:01.208332
4867,378,61,3,53.61,20,128.66,cancelled,2026-07-29T04:12:01.208332,2026-07-29T04:12:01.208332
4868,55,71,3,237.46,5,676.76,completed,2026-08-21T18:36:01.208332,2026-08-21T18:36:01.208332
4869,8,20,4,40.55,20,129.76,completed,2026-05-02T01:21:01.208332,2026-05-02T01:21:01.208332
4870,25,1,2,101.81,0,203.62,completed,2026-06-27T07:50:01.208332,2026-06-27T07:50:01.208332
4871,369,50,4,24.94,0,99.76,processing,2026-06-11T09:36:01.208332,2026-06-11T09:36:01.208332
4872,183,83,2,213.9,0,427.8,completed,2026-08-08T11:17:01.208332,2026-08-08T11:17:01.208332
4873,199,38,1,42.0,10,37.8,processing,2026-04-12T02:57:01.208332,2026-04-12T02:57:01.208332
4874,99,57,5,183.8,15,781.15,completed,2026-07-27T08:47:01.208332,2026-07-27T08:47:01.208332
4875,222,58,5,245.37,0,1226.85,shipped,2026-05-26T02:29:01.208332,2026-05-26T02:29:01.208332
4876,468,93,1,127.01,15,107.96,processing,2026-03-17T03:17:01.208332,2026-03-17T03:17:01.208332
4877,242,21,4,172.56,15,586.7,completed,2026-07-19T21:32:01.208332,2026-07-19T21:32:01.208332
4878,16,15,2,134.78,5,256.08,cancelled,2026-05-02T09:14:01.208332,2026-05-02T09:14:01.208332
4879,63,7,2,89.48,0,178.96,completed,2026-08-09T21:15:01.208332,2026-08-09T21:15:01.208332
4880,156,33,2,128.65,10,231.57,completed,2026-06-11T23:17:01.208332,2026-06-11T23:17:01.208332
4881,202,62,3,88.56,15,225.83,shipped,2026-04-27T00:42:01.208332,2026-04-27T00:42:01.208332
4882,287,52,3,101.29,0,303.87,completed,2026-04-19T08:56:01.208332,2026-04-19T08:56:01.208332
4883,194,19,2,106.58,0,213.16,completed,2026-04-23T12:13:01.208332,2026-04-23T12:13:01.208332
4884,313,77,4,235.95,20,755.04,completed,2026-05-21T13:24:01.208332,2026-05-21T13:24:01.208332
4885,162,55,2,62.66,0,125.32,completed,2026-08-13T12:39:01.208332,2026-08-13T12:39:01.208332
4886,64,78,1,152.1,0,152.1,completed,2026-04-07T13:04:01.208332,2026-04-07T13:04:01.208332
4887,478,82,3,131.43,5,374.58,completed,2026-07-17T23:35:01.208332,2026-07-17T23:35:01.208332
4888,133,64,3,190.48,5,542.87,shipped,2026-08-06T13:52:01.208332,2026-08-06T13:52:01.208332
4889,156,70,3,40.29,15,102.74,completed,2026-07-16T14:07:01.208332,2026-07-16T14:07:01.208332
4890,191,77,2,235.95,10,424.71,completed,2026-05-14T03:58:01.208332,2026-05-14T03:58:01.208332
4891,88,13,2,225.88,10,406.58,completed,2026-04-05T14:23:01.208332,2026-04-05T14:23:01.208332
4892,4,63,1,91.0,0,91.0,completed,2026-04-16T22:20:01.208332,2026-04-16T22:20:01.208332
4893,374,45,2,66.28,0,132.56,cancelled,2026-03-25T20:36:01.208332,2026-03-25T20:36:01.208332
4894,425,77,1,235.95,0,235.95,completed,2026-07-08T11:56:01.208332,2026-07-08T11:56:01.208332
4895,202,17,2,85.34,0,170.68,completed,2026-08-11T23:51:01.208332,2026-08-11T23:51:01.208332
4896,476,92,4,16.89,0,67.56,cancelled,2026-08-10T15:36:01.208332,2026-08-10T15:36:01.208332
4897,74,82,4,131.43,5,499.43,shipped,2026-03-24T04:32:01.208332,2026-03-24T04:32:01.208332
4898,396,35,5,196.82,15,836.48,cancelled,2026-06-02T22:01:01.208332,2026-06-02T22:01:01.208332
4899,127,80,3,203.33,10,548.99,cancelled,2026-04-23T00:46:01.208332,2026-04-23T00:46:01.208332
4900,346,42,5,118.02,0,590.1,completed,2026-03-26T17:20:01.208332,2026-03-26T17:20:01.208332
4901,300,86,3,186.11,0,558.33,completed,2026-06-27T14:52:01.208332,2026-06-27T14:52:01.208332
4902,72,92,3,16.89,0,50.67,completed,2026-05-08T12:33:01.208332,2026-05-08T12:33:01.208332
4903,258,42,4,118.02,0,472.08,completed,2026-06-15T13:06:01.208332,2026-06-15T13:06:01.208332
4904,230,9,1,149.34,0,149.34,completed,2026-08-09T09:28:01.208332,2026-08-09T09:28:01.208332
4905,271,82,1,131.43,0,131.43,processing,2026-04-20T18:17:01.208332,2026-04-20T18:17:01.208332
4906,48,34,4,167.45,5,636.31,completed,2026-04-20T12:47:01.208332,2026-04-20T12:47:01.208332
4907,242,30,3,15.86,15,40.44,completed,2026-04-03T16:56:01.208332,2026-04-03T16:56:01.208332
4908,396,19,3,106.58,5,303.75,processing,2026-08-01T16:15:01.208332,2026-08-01T16:15:01.208332
4909,375,96,3,67.93,0,203.79,shipped,2026-07-25T06:57:01.208332,2026-07-25T06:57:01.208332
4910,61,46,5,224.33,0,1121.65,processing,2026-07-01T10:53:01.208332,2026-07-01T10:53:01.208332
4911,236,26,3,123.56,0,370.68,processing,2026-07-27T20:44:01.208332,2026-07-27T20:44:01.208332
4912,105,5,3,88.78,0,266.34,processing,2026-05-23T11:54:01.208332,2026-05-23T11:54:01.208332
4913,274,4,2,15.68,0,31.36,processing,2026-03-18T07:40:01.208332,2026-03-18T07:40:01.208332
4914,112,54,1,139.17,20,111.34,completed,2026-07-16T23:04:01.208332,2026-07-16T23:04:01.208332
4915,353,26,2,123.56,20,197.7,processing,2026-06-20T21:23:01.208332,2026-06-20T21:23:01.208332
4916,471,77,2,235.95,5,448.3,completed,2026-08-13T01:17:01.208332,2026-08-13T01:17:01.208332
4917,263,61,5,53.61,10,241.25,completed,2026-08-04T13:11:01.208332,2026-08-04T13:11:01.208332
4918,416,72,1,194.06,0,194.06,completed,2026-07-18T05:10:01.208332,2026-07-18T05:10:01.208332
4919,246,70,4,40.29,0,161.16,completed,2026-02-25T08:29:01.208332,2026-02-25T08:29:01.208332
4920,424,72,4,194.06,0,776.24,cancelled,2026-04-22T02:51:01.208332,2026-04-22T02:51:01.208332
4921,33,41,2,117.02,0,234.04,cancelled,2026-05-15T15:20:01.208332,2026-05-15T15:20:01.208332
4922,157,53,3,81.67,20,196.01,completed,2026-06-23T21:51:01.208332,2026-06-23T21:51:01.208332
4923,475,42,2,118.02,5,224.24,processing,2026-07-21T10:46:01.208332,2026-07-21T10:46:01.208332
4924,26,13,5,225.88,10,1016.46,completed,2026-07-30T18:57:01.208332,2026-07-30T18:57:01.208332
4925,183,55,4,62.66,0,250.64,completed,2026-04-17T20:28:01.208332,2026-04-17T20:28:01.208332
4926,446,49,4,107.82,0,431.28,shipped,2026-07-07T10:35:01.208332,2026-07-07T10:35:01.208332
4927,227,96,4,67.93,0,271.72,shipped,2026-06-11T10:59:01.208332,2026-06-11T10:59:01.208332
4928,302,9,3,149.34,0,448.02,shipped,2026-04-02T19:26:01.208332,2026-04-02T19:26:01.208332
4929,70,76,5,172.56,10,776.52,shipped,2026-04-11T09:00:01.208332,2026-04-11T09:00:01.208332
4930,323,56,3,16.97,0,50.91,processing,2026-03-05T04:26:01.208332,2026-03-05T04:26:01.208332
4931,301,74,5,241.53,20,966.12,cancelled,2026-02-28T21:02:01.208332,2026-02-28T21:02:01.208332
4932,19,15,1,134.78,10,121.3,processing,2026-06-12T00:29:01.208332,2026-06-12T00:29:01.208332
4933,175,62,2,88.56,10,159.41,processing,2026-02-26T16:28:01.208332,2026-02-26T16:28:01.208332
4934,464,30,3,15.86,0,47.58,cancelled,2026-03-12T22:18:01.208332,2026-03-12T22:18:01.208332
4935,44,70,5,40.29,5,191.38,processing,2026-06-24T09:33:01.208332,2026-06-24T09:33:01.208332
4936,149,37,2,143.78,15,244.43,shipped,2026-04-18T06:24:01.208332,2026-04-18T06:24:01.208332
4937,142,95,5,12.44,20,49.76,completed,2026-05-28T15:52:01.208332,2026-05-28T15:52:01.208332
4938,318,97,5,143.24,15,608.77,processing,2026-05-17T22:37:01.208332,2026-05-17T22:37:01.208332
4939,190,57,2,183.8,10,330.84,completed,2026-08-08T09:52:01.208332,2026-08-08T09:52:01.208332
4940,422,100,4,63.18,0,252.72,cancelled,2026-06-19T05:12:01.208332,2026-06-19T05:12:01.208332
4941,293,45,5,66.28,0,331.4,processing,2026-08-14T17:05:01.208332,2026-08-14T17:05:01.208332
4942,380,15,5,134.78,0,673.9,completed,2026-03-28T05:05:01.208332,2026-03-28T05:05:01.208332
4943,37,57,5,183.8,5,873.05,processing,2026-07-06T16:42:01.208332,2026-07-06T16:42:01.208332
4944,312,85,1,179.75,20,143.8,completed,2026-03-20T15:48:01.208332,2026-03-20T15:48:01.208332
4945,271,70,2,40.29,15,68.49,shipped,2026-06-14T08:39:01.208332,2026-06-14T08:39:01.208332
4946,461,11,4,184.85,0,739.4,completed,2026-08-11T05:07:01.208332,2026-08-11T05:07:01.208332
4947,385,75,5,16.16,0,80.8,completed,2026-08-09T08:00:01.208332,2026-08-09T08:00:01.208332
4948,474,43,1,193.8,20,155.04,completed,2026-04-12T23:59:01.208332,2026-04-12T23:59:01.208332
4949,218,64,2,190.48,10,342.86,processing,2026-05-05T19:37:01.208332,2026-05-05T19:37:01.208332
4950,54,11,2,184.85,15,314.25,cancelled,2026-04-04T05:14:01.208332,2026-04-04T05:14:01.208332
4951,16,27,5,78.11,10,351.5,shipped,2026-04-26T19:21:01.208332,2026-04-26T19:21:01.208332
4952,435,69,1,211.41,20,169.13,processing,2026-03-10T12:15:01.208332,2026-03-10T12:15:01.208332
4953,126,79,4,177.33,20,567.46,completed,2026-06-01T16:17:01.208332,2026-06-01T16:17:01.208332
4954,141,44,5,75.9,0,379.5,completed,2026-08-04T03:56:01.208332,2026-08-04T03:56:01.208332
4955,378,80,5,203.33,15,864.15,completed,2026-07-27T14:15:01.208332,2026-07-27T14:15:01.208332
4956,427,14,4,20.65,5,78.47,completed,2026-06-08T15:43:01.208332,2026-06-08T15:43:01.208332
4957,190,41,2,117.02,10,210.64,shipped,2026-07-30T10:04:01.208332,2026-07-30T10:04:01.208332
4958,474,55,5,62.66,0,313.3,completed,2026-04-04T19:58:01.208332,2026-04-04T19:58:01.208332
4959,46,81,3,137.86,15,351.54,processing,2026-05-26T10:57:01.208332,2026-05-26T10:57:01.208332
4960,385,3,4,83.25,15,283.05,cancelled,2026-02-25T18:18:01.208332,2026-02-25T18:18:01.208332
4961,164,25,2,116.03,15,197.25,completed,2026-05-06T10:14:01.208332,2026-05-06T10:14:01.208332
4962,383,96,1,67.93,0,67.93,completed,2026-06-08T09:31:01.208332,2026-06-08T09:31:01.208332
4963,404,75,1,16.16,0,16.16,processing,2026-04-09T20:36:01.208332,2026-04-09T20:36:01.208332
4964,65,74,4,241.53,0,966.12,cancelled,2026-03-20T01:34:01.208332,2026-03-20T01:34:01.208332
4965,444,41,3,117.02,0,351.06,cancelled,2026-04-08T21:34:01.208332,2026-04-08T21:34:01.208332
4966,219,6,5,94.28,0,471.4,processing,2026-06-29T05:23:01.208332,2026-06-29T05:23:01.208332
4967,168,69,1,211.41,20,169.13,cancelled,2026-05-26T00:53:01.208332,2026-05-26T00:53:01.208332
4968,63,6,3,94.28,0,282.84,completed,2026-03-06T16:51:01.208332,2026-03-06T16:51:01.208332
4969,154,28,4,206.42,0,825.68,completed,2026-05-07T12:00:01.208332,2026-05-07T12:00:01.208332
4970,464,44,5,75.9,5,360.52,shipped,2026-04-02T00:49:01.208332,2026-04-02T00:49:01.208332
4971,388,52,2,101.29,5,192.45,completed,2026-03-09T22:56:01.208332,2026-03-09T22:56:01.208332
4972,354,45,5,66.28,15,281.69,shipped,2026-06-12T17:59:01.208332,2026-06-12T17:59:01.208332
4973,291,32,2,109.47,0,218.94,processing,2026-04-08T15:39:01.208332,2026-04-08T15:39:01.208332
4974,31,91,1,146.76,15,124.75,processing,2026-04-25T09:02:01.208332,2026-04-25T09:02:01.208332
4975,165,97,4,143.24,0,572.96,cancelled,2026-05-01T08:34:01.208332,2026-05-01T08:34:01.208332
4976,490,38,4,42.0,15,142.8,completed,2026-04-09T10:30:01.208332,2026-04-09T10:30:01.208332
4977,334,43,4,193.8,20,620.16,completed,2026-05-02T23:16:01.208332,2026-05-02T23:16:01.208332
4978,300,63,5,91.0,0,455.0,completed,2026-04-29T14:25:01.208332,2026-04-29T14:25:01.208332
4979,405,15,1,134.78,5,128.04,completed,2026-04-17T10:10:01.208332,2026-04-17T10:10:01.208332
4980,202,87,5,203.97,0,1019.85,completed,2026-06-23T18:03:01.208332,2026-06-23T18:03:01.208332
4981,430,66,2,189.77,5,360.56,completed,2026-05-23T02:25:01.208332,2026-05-23T02:25:01.208332
4982,234,4,2,15.68,10,28.22,shipped,2026-06-11T19:46:01.208332,2026-06-11T19:46:01.208332
4983,393,84,4,114.05,5,433.39,completed,2026-02-24T10:50:01.208332,2026-02-24T10:50:01.208332
4984,469,32,3,109.47,0,328.41,completed,2026-05-29T11:41:01.208332,2026-05-29T11:41:01.208332
4985,194,33,3,128.65,0,385.95,cancelled,2026-07-22T07:53:01.208332,2026-07-22T07:53:01.208332
4986,350,53,1,81.67,0,81.67,completed,2026-08-05T05:15:01.208332,2026-08-05T05:15:01.208332
4987,320,90,4,221.59,0,886.36,completed,2026-06-19T03:00:01.208332,2026-06-19T03:00:01.208332
4988,172,69,3,211.41,5,602.52,completed,2026-07-24T08:58:01.208332,2026-07-24T08:58:01.208332
4989,22,48,1,179.54,0,179.54,cancelled,2026-03-29T23:43:01.208332,2026-03-29T23:43:01.208332
4990,287,70,1,40.29,0,40.29,completed,2026-05-23T21:01:01.208332,2026-05-23T21:01:01.208332
4991,5,34,2,167.45,5,318.15,completed,2026-05-11T00:03:01.208332,2026-05-11T00:03:01.208332
4992,217,18,5,131.71,20,526.84,completed,2026-03-14T05:58:01.208332,2026-03-14T05:58:01.208332
4993,325,34,3,167.45,5,477.23,processing,2026-03-16T17:26:01.208332,2026-03-16T17:26:01.208332
4994,387,75,2,16.16,10,29.09,completed,2026-04-22T07:18:01.208332,2026-04-22T07:18:01.208332
4995,475,3,5,83.25,5,395.44,completed,2026-06-08T07:09:01.208332,2026-06-08T07:09:01.208332
4996,215,64,4,190.48,0,761.92,cancelled,2026-06-30T03:37:01.208332,2026-06-30T03:37:01.208332
4997,441,78,1,152.1,10,136.89,completed,2026-03-27T05:16:01.208332,2026-03-27T05:16:01.208332
4998,259,69,3,211.41,10,570.81,shipped,2026-05-27T06:51:01.208332,2026-05-27T06:51:01.208332
4999,392,35,3,196.82,20,472.37,completed,2026-08-17T12:40:01.208332,2026-08-17T12:40:01.208332
